C:\Users\User\Self-Driving-Car\jungle_mouse_data\IMG\center_2024_01_09_20_23_06_469.jpg,C:\Users\User\Self-Driving-Car\jungle_mouse_data\IMG\left_2024_01_09_20_23_06_469.jpg,C:\Users\User\Self-Driving-Car\jungle_mouse_data\IMG\right_2024_01_09_20_23_06_469.jpg,-0.1690141,0.2855104,0,1.257372
C:\Users\User\Self-Driving-Car\jungle_mouse_data\IMG\center_2024_01_09_20_23_06_538.jpg,C:\Users\User\Self-Driving-Car\jungle_mouse_data\IMG\left_2024_01_09_20_23_06_538.jpg,C:\Users\User\Self-Driving-Car\jungle_mouse_data\IMG\right_2024_01_09_20_23_06_538.jpg,-0.1877934,0.04419248,0,1.36436
C:\Users\User\Self-Driving-Car\jungle_mouse_data\IMG\center_2024_01_09_20_23_06_608.jpg,C:\Users\User\Self-Driving-Car\jungle_mouse_data\IMG\left_2024_01_09_20_23_06_608.jpg,C:\Users\User\Self-Driving-Car\jungle_mouse_data\IMG\right_2024_01_09_20_23_06_608.jpg,-0.258216,0,0,1.353282
C:\Users\User\Self-Driving-Car\jungle_mouse_data\IMG\center_2024_01_09_20_23_06_678.jpg,C:\Users\User\Self-Driving-Car\jungle_mouse_data\IMG\left_2024_01_09_20_23_06_678.jpg,C:\Users\User\Self-Driving-Car\jungle_mouse_data\IMG\right_2024_01_09_20_23_06_678.jpg,-0.3239437,0,0,1.340992
C:\Users\User\Self-Driving-Car\jungle_mouse_data\IMG\center_2024_01_09_20_23_06_747.jpg,C:\Users\User\Self-Driving-Car\jungle_mouse_data\IMG\left_2024_01_09_20_23_06_747.jpg,C:\Users\User\Self-Driving-Car\jungle_mouse_data\IMG\right_2024_01_09_20_23_06_747.jpg,-0.3661972,0,0,1.33183
C:\Users\User\Self-Driving-Car\jungle_mouse_data\IMG\center_2024_01_09_20_23_06_818.jpg,C:\Users\User\Self-Driving-Car\jungle_mouse_data\IMG\left_2024_01_09_20_23_06_818.jpg,C:\Users\User\Self-Driving-Car\jungle_mouse_data\IMG\right_2024_01_09_20_23_06_818.jpg,-0.4084507,0.0373959,0,1.307074
C:\Users\User\Self-Driving-Car\jungle_mouse_data\IMG\center_2024_01_09_20_23_06_886.jpg,C:\Users\User\Self-Driving-Car\jungle_mouse_data\IMG\left_2024_01_09_20_23_06_886.jpg,C:\Users\User\Self-Driving-Car\jungle_mouse_data\IMG\right_2024_01_09_20_23_06_886.jpg,-0.4366197,0.2157201,0,1.41258
C:\Users\User\Self-Driving-Car\jungle_mouse_data\IMG\center_2024_01_09_20_23_06_957.jpg,C:\Users\User\Self-Driving-Car\jungle_mouse_data\IMG\left_2024_01_09_20_23_06_957.jpg,C:\Users\User\Self-Driving-Car\jungle_mouse_data\IMG\right_2024_01_09_20_23_06_957.jpg,-0.4694836,0.4662744,0,1.793433
C:\Users\User\Self-Driving-Car\jungle_mouse_data\IMG\center_2024_01_09_20_23_07_026.jpg,C:\Users\User\Self-Driving-Car\jungle_mouse_data\IMG\left_2024_01_09_20_23_07_026.jpg,C:\Users\User\Self-Driving-Car\jungle_mouse_data\IMG\right_2024_01_09_20_23_07_026.jpg,-0.4929577,0.3685692,0,2.039869
C:\Users\User\Self-Driving-Car\jungle_mouse_data\IMG\center_2024_01_09_20_23_07_097.jpg,C:\Users\User\Self-Driving-Car\jungle_mouse_data\IMG\left_2024_01_09_20_23_07_097.jpg,C:\Users\User\Self-Driving-Car\jungle_mouse_data\IMG\right_2024_01_09_20_23_07_097.jpg,-0.5258216,0.1323714,0,2.251082
C:\Users\User\Self-Driving-Car\jungle_mouse_data\IMG\center_2024_01_09_20_23_07_165.jpg,C:\Users\User\Self-Driving-Car\jungle_mouse_data\IMG\left_2024_01_09_20_23_07_165.jpg,C:\Users\User\Self-Driving-Car\jungle_mouse_data\IMG\right_2024_01_09_20_23_07_165.jpg,-0.5258216,0.0238143,0,2.317113
C:\Users\User\Self-Driving-Car\jungle_mouse_data\IMG\center_2024_01_09_20_23_07_235.jpg,C:\Users\User\Self-Driving-Car\jungle_mouse_data\IMG\left_2024_01_09_20_23_07_235.jpg,C:\Users\User\Self-Driving-Car\jungle_mouse_data\IMG\right_2024_01_09_20_23_07_235.jpg,-0.5352113,0.2689407,0,2.419278
C:\Users\User\Self-Driving-Car\jungle_mouse_data\IMG\center_2024_01_09_20_23_07_305.jpg,C:\Users\User\Self-Driving-Car\jungle_mouse_data\IMG\left_2024_01_09_20_23_07_305.jpg,C:\Users\User\Self-Driving-Car\jungle_mouse_data\IMG\right_2024_01_09_20_23_07_305.jpg,-0.5352113,0.442074,0,2.70678
C:\Users\User\Self-Driving-Car\jungle_mouse_data\IMG\center_2024_01_09_20_23_07_375.jpg,C:\Users\User\Self-Driving-Car\jungle_mouse_data\IMG\left_2024_01_09_20_23_07_375.jpg,C:\Users\User\Self-Driving-Car\jungle_mouse_data\IMG\right_2024_01_09_20_23_07_375.jpg,-0.5399061,0.6890897,0,3.241613
C:\Users\User\Self-Driving-Car\jungle_mouse_data\IMG\center_2024_01_09_20_23_07_444.jpg,C:\Users\User\Self-Driving-Car\jungle_mouse_data\IMG\left_2024_01_09_20_23_07_444.jpg,C:\Users\User\Self-Driving-Car\jungle_mouse_data\IMG\right_2024_01_09_20_23_07_444.jpg,-0.5399061,0.8726818,0,3.79761
C:\Users\User\Self-Driving-Car\jungle_mouse_data\IMG\center_2024_01_09_20_23_07_513.jpg,C:\Users\User\Self-Driving-Car\jungle_mouse_data\IMG\left_2024_01_09_20_23_07_513.jpg,C:\Users\User\Self-Driving-Car\jungle_mouse_data\IMG\right_2024_01_09_20_23_07_513.jpg,-0.5399061,1,0,4.695255
C:\Users\User\Self-Driving-Car\jungle_mouse_data\IMG\center_2024_01_09_20_23_07_582.jpg,C:\Users\User\Self-Driving-Car\jungle_mouse_data\IMG\left_2024_01_09_20_23_07_582.jpg,C:\Users\User\Self-Driving-Car\jungle_mouse_data\IMG\right_2024_01_09_20_23_07_582.jpg,-0.5399061,0.8915515,0,5.353996
C:\Users\User\Self-Driving-Car\jungle_mouse_data\IMG\center_2024_01_09_20_23_07_653.jpg,C:\Users\User\Self-Driving-Car\jungle_mouse_data\IMG\left_2024_01_09_20_23_07_653.jpg,C:\Users\User\Self-Driving-Car\jungle_mouse_data\IMG\right_2024_01_09_20_23_07_653.jpg,-0.5399061,0.6547961,0,6.032425
C:\Users\User\Self-Driving-Car\jungle_mouse_data\IMG\center_2024_01_09_20_23_07_723.jpg,C:\Users\User\Self-Driving-Car\jungle_mouse_data\IMG\left_2024_01_09_20_23_07_723.jpg,C:\Users\User\Self-Driving-Car\jungle_mouse_data\IMG\right_2024_01_09_20_23_07_723.jpg,-0.5399061,0.471202,0,6.389055
C:\Users\User\Self-Driving-Car\jungle_mouse_data\IMG\center_2024_01_09_20_23_07_791.jpg,C:\Users\User\Self-Driving-Car\jungle_mouse_data\IMG\left_2024_01_09_20_23_07_791.jpg,C:\Users\User\Self-Driving-Car\jungle_mouse_data\IMG\right_2024_01_09_20_23_07_791.jpg,-0.5399061,0.2888228,0,6.612511
C:\Users\User\Self-Driving-Car\jungle_mouse_data\IMG\center_2024_01_09_20_23_07_860.jpg,C:\Users\User\Self-Driving-Car\jungle_mouse_data\IMG\left_2024_01_09_20_23_07_860.jpg,C:\Users\User\Self-Driving-Car\jungle_mouse_data\IMG\right_2024_01_09_20_23_07_860.jpg,-0.5399061,0.04516485,0,6.70333
C:\Users\User\Self-Driving-Car\jungle_mouse_data\IMG\center_2024_01_09_20_23_07_931.jpg,C:\Users\User\Self-Driving-Car\jungle_mouse_data\IMG\left_2024_01_09_20_23_07_931.jpg,C:\Users\User\Self-Driving-Car\jungle_mouse_data\IMG\right_2024_01_09_20_23_07_931.jpg,-0.5305164,0,0,6.665205
C:\Users\User\Self-Driving-Car\jungle_mouse_data\IMG\center_2024_01_09_20_23_07_999.jpg,C:\Users\User\Self-Driving-Car\jungle_mouse_data\IMG\left_2024_01_09_20_23_07_999.jpg,C:\Users\User\Self-Driving-Car\jungle_mouse_data\IMG\right_2024_01_09_20_23_07_999.jpg,-0.4507042,0,0,6.616327
C:\Users\User\Self-Driving-Car\jungle_mouse_data\IMG\center_2024_01_09_20_23_08_068.jpg,C:\Users\User\Self-Driving-Car\jungle_mouse_data\IMG\left_2024_01_09_20_23_08_068.jpg,C:\Users\User\Self-Driving-Car\jungle_mouse_data\IMG\right_2024_01_09_20_23_08_068.jpg,-0.3755869,0,0,6.58266
C:\Users\User\Self-Driving-Car\jungle_mouse_data\IMG\center_2024_01_09_20_23_08_137.jpg,C:\Users\User\Self-Driving-Car\jungle_mouse_data\IMG\left_2024_01_09_20_23_08_137.jpg,C:\Users\User\Self-Driving-Car\jungle_mouse_data\IMG\right_2024_01_09_20_23_08_137.jpg,-0.2816902,0,0,6.536484
C:\Users\User\Self-Driving-Car\jungle_mouse_data\IMG\center_2024_01_09_20_23_08_204.jpg,C:\Users\User\Self-Driving-Car\jungle_mouse_data\IMG\left_2024_01_09_20_23_08_204.jpg,C:\Users\User\Self-Driving-Car\jungle_mouse_data\IMG\right_2024_01_09_20_23_08_204.jpg,-0.2394366,0,0,6.50019
C:\Users\User\Self-Driving-Car\jungle_mouse_data\IMG\center_2024_01_09_20_23_08_274.jpg,C:\Users\User\Self-Driving-Car\jungle_mouse_data\IMG\left_2024_01_09_20_23_08_274.jpg,C:\Users\User\Self-Driving-Car\jungle_mouse_data\IMG\right_2024_01_09_20_23_08_274.jpg,-0.2112676,0.1941714,0,6.540917
C:\Users\User\Self-Driving-Car\jungle_mouse_data\IMG\center_2024_01_09_20_23_08_344.jpg,C:\Users\User\Self-Driving-Car\jungle_mouse_data\IMG\left_2024_01_09_20_23_08_344.jpg,C:\Users\User\Self-Driving-Car\jungle_mouse_data\IMG\right_2024_01_09_20_23_08_344.jpg,-0.1971831,0.3808326,0,6.72402
C:\Users\User\Self-Driving-Car\jungle_mouse_data\IMG\center_2024_01_09_20_23_08_415.jpg,C:\Users\User\Self-Driving-Car\jungle_mouse_data\IMG\left_2024_01_09_20_23_08_415.jpg,C:\Users\User\Self-Driving-Car\jungle_mouse_data\IMG\right_2024_01_09_20_23_08_415.jpg,-0.1971831,0.3443817,0,7.075402
C:\Users\User\Self-Driving-Car\jungle_mouse_data\IMG\center_2024_01_09_20_23_08_482.jpg,C:\Users\User\Self-Driving-Car\jungle_mouse_data\IMG\left_2024_01_09_20_23_08_482.jpg,C:\Users\User\Self-Driving-Car\jungle_mouse_data\IMG\right_2024_01_09_20_23_08_482.jpg,-0.1971831,0.1681671,0,7.206063
C:\Users\User\Self-Driving-Car\jungle_mouse_data\IMG\center_2024_01_09_20_23_08_549.jpg,C:\Users\User\Self-Driving-Car\jungle_mouse_data\IMG\left_2024_01_09_20_23_08_549.jpg,C:\Users\User\Self-Driving-Car\jungle_mouse_data\IMG\right_2024_01_09_20_23_08_549.jpg,-0.1924883,0,0,7.209046
C:\Users\User\Self-Driving-Car\jungle_mouse_data\IMG\center_2024_01_09_20_23_08_617.jpg,C:\Users\User\Self-Driving-Car\jungle_mouse_data\IMG\left_2024_01_09_20_23_08_617.jpg,C:\Users\User\Self-Driving-Car\jungle_mouse_data\IMG\right_2024_01_09_20_23_08_617.jpg,-0.1549296,0.1903644,0,7.232556
C:\Users\User\Self-Driving-Car\jungle_mouse_data\IMG\center_2024_01_09_20_23_08_684.jpg,C:\Users\User\Self-Driving-Car\jungle_mouse_data\IMG\left_2024_01_09_20_23_08_684.jpg,C:\Users\User\Self-Driving-Car\jungle_mouse_data\IMG\right_2024_01_09_20_23_08_684.jpg,-0.1267606,0.3677115,0,7.401544
C:\Users\User\Self-Driving-Car\jungle_mouse_data\IMG\center_2024_01_09_20_23_08_751.jpg,C:\Users\User\Self-Driving-Car\jungle_mouse_data\IMG\left_2024_01_09_20_23_08_751.jpg,C:\Users\User\Self-Driving-Car\jungle_mouse_data\IMG\right_2024_01_09_20_23_08_751.jpg,-0.08450703,0.542961,0,7.6993
C:\Users\User\Self-Driving-Car\jungle_mouse_data\IMG\center_2024_01_09_20_23_08_820.jpg,C:\Users\User\Self-Driving-Car\jungle_mouse_data\IMG\left_2024_01_09_20_23_08_820.jpg,C:\Users\User\Self-Driving-Car\jungle_mouse_data\IMG\right_2024_01_09_20_23_08_820.jpg,-0.009389671,0.5842987,0,8.23995
C:\Users\User\Self-Driving-Car\jungle_mouse_data\IMG\center_2024_01_09_20_23_08_889.jpg,C:\Users\User\Self-Driving-Car\jungle_mouse_data\IMG\left_2024_01_09_20_23_08_889.jpg,C:\Users\User\Self-Driving-Car\jungle_mouse_data\IMG\right_2024_01_09_20_23_08_889.jpg,0.04225352,0.4106831,0,8.541014
C:\Users\User\Self-Driving-Car\jungle_mouse_data\IMG\center_2024_01_09_20_23_08_958.jpg,C:\Users\User\Self-Driving-Car\jungle_mouse_data\IMG\left_2024_01_09_20_23_08_958.jpg,C:\Users\User\Self-Driving-Car\jungle_mouse_data\IMG\right_2024_01_09_20_23_08_958.jpg,0.1549296,0.1667996,0,8.733359
C:\Users\User\Self-Driving-Car\jungle_mouse_data\IMG\center_2024_01_09_20_23_09_029.jpg,C:\Users\User\Self-Driving-Car\jungle_mouse_data\IMG\left_2024_01_09_20_23_09_029.jpg,C:\Users\User\Self-Driving-Car\jungle_mouse_data\IMG\right_2024_01_09_20_23_09_029.jpg,0.1690141,0,0,8.726169
C:\Users\User\Self-Driving-Car\jungle_mouse_data\IMG\center_2024_01_09_20_23_09_097.jpg,C:\Users\User\Self-Driving-Car\jungle_mouse_data\IMG\left_2024_01_09_20_23_09_097.jpg,C:\Users\User\Self-Driving-Car\jungle_mouse_data\IMG\right_2024_01_09_20_23_09_097.jpg,0.2018779,0,0,8.651974
C:\Users\User\Self-Driving-Car\jungle_mouse_data\IMG\center_2024_01_09_20_23_09_166.jpg,C:\Users\User\Self-Driving-Car\jungle_mouse_data\IMG\left_2024_01_09_20_23_09_166.jpg,C:\Users\User\Self-Driving-Car\jungle_mouse_data\IMG\right_2024_01_09_20_23_09_166.jpg,0.2253521,0,0,8.596958
C:\Users\User\Self-Driving-Car\jungle_mouse_data\IMG\center_2024_01_09_20_23_09_235.jpg,C:\Users\User\Self-Driving-Car\jungle_mouse_data\IMG\left_2024_01_09_20_23_09_235.jpg,C:\Users\User\Self-Driving-Car\jungle_mouse_data\IMG\right_2024_01_09_20_23_09_235.jpg,0.2300469,0,0,8.525821
C:\Users\User\Self-Driving-Car\jungle_mouse_data\IMG\center_2024_01_09_20_23_09_304.jpg,C:\Users\User\Self-Driving-Car\jungle_mouse_data\IMG\left_2024_01_09_20_23_09_304.jpg,C:\Users\User\Self-Driving-Car\jungle_mouse_data\IMG\right_2024_01_09_20_23_09_304.jpg,0.2535211,0,0,8.472469
C:\Users\User\Self-Driving-Car\jungle_mouse_data\IMG\center_2024_01_09_20_23_09_372.jpg,C:\Users\User\Self-Driving-Car\jungle_mouse_data\IMG\left_2024_01_09_20_23_09_372.jpg,C:\Users\User\Self-Driving-Car\jungle_mouse_data\IMG\right_2024_01_09_20_23_09_372.jpg,0.2816902,0,0,8.418629
C:\Users\User\Self-Driving-Car\jungle_mouse_data\IMG\center_2024_01_09_20_23_09_440.jpg,C:\Users\User\Self-Driving-Car\jungle_mouse_data\IMG\left_2024_01_09_20_23_09_440.jpg,C:\Users\User\Self-Driving-Car\jungle_mouse_data\IMG\right_2024_01_09_20_23_09_440.jpg,0.286385,0,0,8.348386
C:\Users\User\Self-Driving-Car\jungle_mouse_data\IMG\center_2024_01_09_20_23_09_508.jpg,C:\Users\User\Self-Driving-Car\jungle_mouse_data\IMG\left_2024_01_09_20_23_09_508.jpg,C:\Users\User\Self-Driving-Car\jungle_mouse_data\IMG\right_2024_01_09_20_23_09_508.jpg,0.286385,0,0,8.297315
C:\Users\User\Self-Driving-Car\jungle_mouse_data\IMG\center_2024_01_09_20_23_09_578.jpg,C:\Users\User\Self-Driving-Car\jungle_mouse_data\IMG\left_2024_01_09_20_23_09_578.jpg,C:\Users\User\Self-Driving-Car\jungle_mouse_data\IMG\right_2024_01_09_20_23_09_578.jpg,0.286385,0.1763754,0,8.303707
C:\Users\User\Self-Driving-Car\jungle_mouse_data\IMG\center_2024_01_09_20_23_09_646.jpg,C:\Users\User\Self-Driving-Car\jungle_mouse_data\IMG\left_2024_01_09_20_23_09_646.jpg,C:\Users\User\Self-Driving-Car\jungle_mouse_data\IMG\right_2024_01_09_20_23_09_646.jpg,0.2394366,0.355161,0,8.457541
C:\Users\User\Self-Driving-Car\jungle_mouse_data\IMG\center_2024_01_09_20_23_09_715.jpg,C:\Users\User\Self-Driving-Car\jungle_mouse_data\IMG\left_2024_01_09_20_23_09_715.jpg,C:\Users\User\Self-Driving-Car\jungle_mouse_data\IMG\right_2024_01_09_20_23_09_715.jpg,0.1643192,0.2346867,0,8.716581
C:\Users\User\Self-Driving-Car\jungle_mouse_data\IMG\center_2024_01_09_20_23_09_854.jpg,C:\Users\User\Self-Driving-Car\jungle_mouse_data\IMG\left_2024_01_09_20_23_09_854.jpg,C:\Users\User\Self-Driving-Car\jungle_mouse_data\IMG\right_2024_01_09_20_23_09_854.jpg,0.1549296,0,0,8.69937
C:\Users\User\Self-Driving-Car\jungle_mouse_data\IMG\center_2024_01_09_20_23_09_924.jpg,C:\Users\User\Self-Driving-Car\jungle_mouse_data\IMG\left_2024_01_09_20_23_09_924.jpg,C:\Users\User\Self-Driving-Car\jungle_mouse_data\IMG\right_2024_01_09_20_23_09_924.jpg,0.1549296,0,0,8.647144
C:\Users\User\Self-Driving-Car\jungle_mouse_data\IMG\center_2024_01_09_20_23_09_991.jpg,C:\Users\User\Self-Driving-Car\jungle_mouse_data\IMG\left_2024_01_09_20_23_09_991.jpg,C:\Users\User\Self-Driving-Car\jungle_mouse_data\IMG\right_2024_01_09_20_23_09_991.jpg,0.1549296,0,0,8.595082
C:\Users\User\Self-Driving-Car\jungle_mouse_data\IMG\center_2024_01_09_20_23_10_060.jpg,C:\Users\User\Self-Driving-Car\jungle_mouse_data\IMG\left_2024_01_09_20_23_10_060.jpg,C:\Users\User\Self-Driving-Car\jungle_mouse_data\IMG\right_2024_01_09_20_23_10_060.jpg,0.1830986,0.0733743,0,8.540871
C:\Users\User\Self-Driving-Car\jungle_mouse_data\IMG\center_2024_01_09_20_23_10_127.jpg,C:\Users\User\Self-Driving-Car\jungle_mouse_data\IMG\left_2024_01_09_20_23_10_127.jpg,C:\Users\User\Self-Driving-Car\jungle_mouse_data\IMG\right_2024_01_09_20_23_10_127.jpg,0.2159625,0.2525304,0,8.615097
C:\Users\User\Self-Driving-Car\jungle_mouse_data\IMG\center_2024_01_09_20_23_10_196.jpg,C:\Users\User\Self-Driving-Car\jungle_mouse_data\IMG\left_2024_01_09_20_23_10_196.jpg,C:\Users\User\Self-Driving-Car\jungle_mouse_data\IMG\right_2024_01_09_20_23_10_196.jpg,0.2676056,0.4943484,0,8.914984
C:\Users\User\Self-Driving-Car\jungle_mouse_data\IMG\center_2024_01_09_20_23_10_263.jpg,C:\Users\User\Self-Driving-Car\jungle_mouse_data\IMG\left_2024_01_09_20_23_10_263.jpg,C:\Users\User\Self-Driving-Car\jungle_mouse_data\IMG\right_2024_01_09_20_23_10_263.jpg,0.2723005,0.3652132,0,9.176475
C:\Users\User\Self-Driving-Car\jungle_mouse_data\IMG\center_2024_01_09_20_23_10_330.jpg,C:\Users\User\Self-Driving-Car\jungle_mouse_data\IMG\left_2024_01_09_20_23_10_330.jpg,C:\Users\User\Self-Driving-Car\jungle_mouse_data\IMG\right_2024_01_09_20_23_10_330.jpg,0.2723005,0.1874005,0,9.312643
C:\Users\User\Self-Driving-Car\jungle_mouse_data\IMG\center_2024_01_09_20_23_10_401.jpg,C:\Users\User\Self-Driving-Car\jungle_mouse_data\IMG\left_2024_01_09_20_23_10_401.jpg,C:\Users\User\Self-Driving-Car\jungle_mouse_data\IMG\right_2024_01_09_20_23_10_401.jpg,0.2723005,0,0,9.303165
C:\Users\User\Self-Driving-Car\jungle_mouse_data\IMG\center_2024_01_09_20_23_10_471.jpg,C:\Users\User\Self-Driving-Car\jungle_mouse_data\IMG\left_2024_01_09_20_23_10_471.jpg,C:\Users\User\Self-Driving-Car\jungle_mouse_data\IMG\right_2024_01_09_20_23_10_471.jpg,0.2206573,0,0,9.248669
C:\Users\User\Self-Driving-Car\jungle_mouse_data\IMG\center_2024_01_09_20_23_10_537.jpg,C:\Users\User\Self-Driving-Car\jungle_mouse_data\IMG\left_2024_01_09_20_23_10_537.jpg,C:\Users\User\Self-Driving-Car\jungle_mouse_data\IMG\right_2024_01_09_20_23_10_537.jpg,0.1408451,0,0,9.177385
C:\Users\User\Self-Driving-Car\jungle_mouse_data\IMG\center_2024_01_09_20_23_10_606.jpg,C:\Users\User\Self-Driving-Car\jungle_mouse_data\IMG\left_2024_01_09_20_23_10_606.jpg,C:\Users\User\Self-Driving-Car\jungle_mouse_data\IMG\right_2024_01_09_20_23_10_606.jpg,0.1126761,0,0,9.123319
C:\Users\User\Self-Driving-Car\jungle_mouse_data\IMG\center_2024_01_09_20_23_10_676.jpg,C:\Users\User\Self-Driving-Car\jungle_mouse_data\IMG\left_2024_01_09_20_23_10_676.jpg,C:\Users\User\Self-Driving-Car\jungle_mouse_data\IMG\right_2024_01_09_20_23_10_676.jpg,0.07981221,0,0,9.051
C:\Users\User\Self-Driving-Car\jungle_mouse_data\IMG\center_2024_01_09_20_23_10_745.jpg,C:\Users\User\Self-Driving-Car\jungle_mouse_data\IMG\left_2024_01_09_20_23_10_745.jpg,C:\Users\User\Self-Driving-Car\jungle_mouse_data\IMG\right_2024_01_09_20_23_10_745.jpg,0.05164319,0,0,8.99669
C:\Users\User\Self-Driving-Car\jungle_mouse_data\IMG\center_2024_01_09_20_23_10_815.jpg,C:\Users\User\Self-Driving-Car\jungle_mouse_data\IMG\left_2024_01_09_20_23_10_815.jpg,C:\Users\User\Self-Driving-Car\jungle_mouse_data\IMG\right_2024_01_09_20_23_10_815.jpg,0.05164319,0.0927975,0,8.948738
C:\Users\User\Self-Driving-Car\jungle_mouse_data\IMG\center_2024_01_09_20_23_10_884.jpg,C:\Users\User\Self-Driving-Car\jungle_mouse_data\IMG\left_2024_01_09_20_23_10_884.jpg,C:\Users\User\Self-Driving-Car\jungle_mouse_data\IMG\right_2024_01_09_20_23_10_884.jpg,0.05164319,0.2676372,0,9.034773
C:\Users\User\Self-Driving-Car\jungle_mouse_data\IMG\center_2024_01_09_20_23_10_955.jpg,C:\Users\User\Self-Driving-Car\jungle_mouse_data\IMG\left_2024_01_09_20_23_10_955.jpg,C:\Users\User\Self-Driving-Car\jungle_mouse_data\IMG\right_2024_01_09_20_23_10_955.jpg,0.05164319,0.5131809,0,9.353629
C:\Users\User\Self-Driving-Car\jungle_mouse_data\IMG\center_2024_01_09_20_23_11_025.jpg,C:\Users\User\Self-Driving-Car\jungle_mouse_data\IMG\left_2024_01_09_20_23_11_025.jpg,C:\Users\User\Self-Driving-Car\jungle_mouse_data\IMG\right_2024_01_09_20_23_11_025.jpg,0.05164319,0.6886308,0,9.743242
C:\Users\User\Self-Driving-Car\jungle_mouse_data\IMG\center_2024_01_09_20_23_11_095.jpg,C:\Users\User\Self-Driving-Car\jungle_mouse_data\IMG\left_2024_01_09_20_23_11_095.jpg,C:\Users\User\Self-Driving-Car\jungle_mouse_data\IMG\right_2024_01_09_20_23_11_095.jpg,0.05164319,0.9327261,0,10.46048
C:\Users\User\Self-Driving-Car\jungle_mouse_data\IMG\center_2024_01_09_20_23_11_164.jpg,C:\Users\User\Self-Driving-Car\jungle_mouse_data\IMG\left_2024_01_09_20_23_11_164.jpg,C:\Users\User\Self-Driving-Car\jungle_mouse_data\IMG\right_2024_01_09_20_23_11_164.jpg,0.05164319,1,0,11.1153
C:\Users\User\Self-Driving-Car\jungle_mouse_data\IMG\center_2024_01_09_20_23_11_231.jpg,C:\Users\User\Self-Driving-Car\jungle_mouse_data\IMG\left_2024_01_09_20_23_11_231.jpg,C:\Users\User\Self-Driving-Car\jungle_mouse_data\IMG\right_2024_01_09_20_23_11_231.jpg,0.05164319,1,0,11.61109
